,LICENSE_ID,SOURCE_SYSTEM,CALLSIGN,FACILITY_ID,FRN,LIC_NAME,COMMON_NAME,RADIO_SERVICE_CODE,RADIO_SERVICE_DESC,ROLLUP_CATEGORY_CODE,ROLLUP_CATEGORY_DESC,GRANT_DATE,EXPIRED_DATE,CANCELLATION_DATE,LAST_ACTION_DATE,LIC_STATUS_CODE,LIC_STATUS_DESC,ROLLUP_STATUS_CODE,ROLLUP_STATUS_DESC,ENTITY_TYPE_CODE,ENTITY_TYPE_DESC,ROLLUP_ENTITY_CODE,ROLLUP_ENTITY_DESC,LIC_ADDRESS,LIC_CITY,LIC_STATE,LIC_ZIP_CODE,LIC_ATTENTION_LINE,CONTACT_COMPANY,CONTACT_NAME,CONTACT_TITLE,CONTACT_ADDRESS1,CONTACT_ADDRESS2,CONTACT_CITY,CONTACT_STATE,CONTACT_ZIP,CONTACT_COUNTRY,CONTACT_PHONE,CONTACT_FAX,CONTACT_EMAIL,MARKET_CODE,MARKET_DESC,CHANNEL_BLOCK,LOC_TYPE_CODE,LOC_TYPE_DESC,LOC_CITY,LOC_COUNTY_CODE,LOC_COUNTY_NAME,LOC_STATE,LOC_RADIUS_OP,LOC_SEQ_ID,LOC_LAT_DEG,LOC_LAT_MIN,LOC_LAT_SEC,LOC_LAT_DIR,LOC_LONG_DEG,LOC_LONG_MIN,LOC_LONG_SEC,LOC_LONG_DIR,HGT_STRUCTURE,ASR_NUM,ANTENNA_ID,ANT_SEQ_ID,ANT_MAKE,ANT_MODEL,ANT_TYPE_CODE,ANT_TYPE_DESC,AZIMUTH,BEAMWIDTH,POLARIZATION_CODE,FREQUENCY_ID,FREQ_SEQ_ID,FREQ_CLASS_STATION_CODE,FREQ_CLASS_STATION_DESC,POWER_ERP,POWER_OUTPUT,FREQUENCY_ASSIGNED,FREQUENCY_UPPER_BAND,UNIT_OF_MEASURE,TOLERANCE,EMISSION_ID,EMISSION_SEQ_ID,EMISSION_CODE,GROUND_ELEVATION
247990,3000106270,ELS,WG9XHP,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,01/25/2021 00:00:00,07/25/2021 00:00:00,,2021-01-22 17:23:33,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1 Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,,,,,,225820.0,,,,N,,,,W,,,3000225820.0,225820.0,,,N,Non-Directional,,,,3000874399.0,874399.0,MO,,10.8,,2255.5,,MHz.,0.00023,3001453421.0,1453421.0,4M84F1D,
248031,3000107295,ELS,WR9XPL,,3800133.0,Northrop Grumman Systems Corporation,NORTHROP GRUMMAN SYSTEMS CORPORATION,XT,Experimental Testing,Experimental,Experimental,03/03/2021 00:00:00,03/03/2021 14:03:23,,2021-03-03 14:03:23,E,Unknown,E,Expired,@,Unknown,B,Business,"DS LAW PLLC, 1629 K St NW Ste 300",Washington,DC,22066,,,David Siddall,outside counsel,,,,,,,,,,,,,,,Key West,MONROE,MONROE,FL,350.0,228361.0,24.0,33.0,22.0,N,81.0,45.0,34.0,W,,,3000228361.0,228361.0,,,N,Non-Directional,,,,3000882811.0,882811.0,MO,,125.0,,2260.0,,MHz.,,3001466057.0,1466057.0,10M0G1D,
248083,3000107397,ELS,WR9XUX,,8658098.0,Raytheon Company (Missiles and Defense - M),,XT,Experimental Testing,Experimental,Experimental,04/01/2021 00:00:00,10/01/2021 00:00:00,,2021-03-30 09:09:09,G,Unknown,A,Active,@,Unknown,B,Business,"Jim Ortega, 1151 E. Hermans Road, Bldg M02",Tucson,AZ,85756,,,Anne Cortez,Counsel,,,,,,,,,,,,,,,White Sands Missile,SIERRA,SIERRA,NM,115.0,228641.0,33.0,21.0,50.0,N,106.0,25.0,34.0,W,,,3000228641.0,228641.0,,,N,Non-Directional,,,,3000883563.0,883563.0,MO,,0.5,,2210.0,,MHz.,,3001468143.0,1468143.0,20M8F7D,
255584,3000101479,ELS,WK2XKX,,6843577.0,Insitu,,XC,Experimental Contract,Experimental,Experimental,03/11/2021 09:27:42,02/01/2022 00:00:00,,2021-03-11 09:27:42,G,Unknown,A,Active,C,Corporation,B,Business,"Ben Schreffler, 118 East Columbia River Way",Bingen,WA,98605,,,Joe Thorsheim,Spectrum Manager,,,,,,XX,,,,,,,,,The Dalles,,,OR,1.0,213607.0,45.0,31.0,1.0,N,121.0,24.0,27.0,W,,,3000213607.0,213607.0,,,Y,Directional,,,,3000834905.0,834905.0,FX,,15.0,,2267.0,,MHz.,,3001382615.0,1382615.0,5M00D1D,
256096,3000107533,ELS,WP9XLD,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,04/11/2021 00:00:00,10/11/2021 00:00:00,,2021-03-16 09:37:23,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1  Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1  Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,Boca Chica,CAMERON,CAMERON,TX,2.0,228937.0,25.0,59.0,50.0,N,97.0,9.0,25.0,W,,,3000228937.0,228937.0,,,N,Non-Directional,,,,3000884259.0,884259.0,MO,,23.2,,2211.0,,MHz.,0.00023,3001469495.0,1469495.0,4M84F1D,
256220,3000105282,ELS,WQ9XMB,,24940371.0,"Blue Origin Texas, LLC",,XT,Experimental Testing,Experimental,Experimental,01/11/2021 00:00:00,01/11/2021 13:59:03,,2021-01-11 13:59:03,E,Unknown,E,Expired,@,Unknown,B,Business,"Charles Manry, 35961 Hwy 54",Van Horn,TX,79855,,,Charles Manry,FCC Operations Coordinator,Charles Manry,35961 Hwy 54,Van Horn,TX,79855,US,,,,,,,,,Van Horn,CULBERSON,CULBERSON,TX,8.4,223290.0,31.0,27.0,6.0,N,104.0,45.0,46.0,W,,,3000223290.0,223290.0,,,N,Non-Directional,,,,3000868308.0,868308.0,MO,,5.0,,2272.5,,MHz.,,3001440571.0,1440571.0,5M00D1D,
256245,3000104036,ELS,WJ2XNZ,,28285377.0,Space Explorations Technologies,,XC,Experimental Contract,Experimental,Experimental,02/10/2021 00:00:00,10/01/2022 00:00:00,,2021-02-10 17:11:17,G,Unknown,A,Active,C,Corporation,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,,,,,,XX,,,,,,,,,Cape Canaveral AFS,BREVARD,BREVARD,FL,0.5,220746.0,28.0,36.0,29.0,N,80.0,36.0,15.0,W,,,3000220746.0,220746.0,,,N,Non-Directional,,,,3000860891.0,860891.0,MO,,39.0,,2203.2,,MHz.,0.001,3001427361.0,1427361.0,4M20G1D,
256414,3000106193,ELS,WR9XMT,,3800133.0,Northrop Grumman Systems Corporation,NORTHROP GRUMMAN SYSTEMS CORPORATION,XT,Experimental Testing,Experimental,Experimental,02/01/2021 00:00:00,08/02/2021 00:00:00,,2021-01-22 12:39:32,G,Unknown,A,Active,@,Unknown,B,Business,"DS Law PLLC, 1629 K St NW Ste 300",Washington,DC,20006-1631,,,Bryan Rapp,Principal RF Engineer,DS Law PLLC,1629 K St NW Ste 300,Washington,DC,20006-1631,XX,,,,,,,,,Wallops Island,ACCOMACK,ACCOMACK,VA,,225640.0,37.0,50.0,2.0,N,75.0,29.0,16.0,W,,,3000225640.0,225640.0,,,N,Non-Directional,,,,3000873861.0,873861.0,MO,,4.7,,2285.55,2289.45,MHz.,0.002,3001452801.0,1452801.0,3M90G1D,
256449,3000106418,ELS,WR9XMD,,7283856.0,Broad Comm Inc.,,XD,Experimental Developmental,Experimental,Experimental,01/18/2021 00:00:00,01/13/2021 15:51:30,,2021-01-13 15:51:30,E,Unknown,E,Expired,@,Unknown,B,Business,"Louis Libin, 382 Forest Avenue",Woodmere,NY,11598,,,Louis Libin,President,Louis Libin,382 Forest Avenue,Woodmere,NY,11598,XX,,,,,,,,,Washington,,,DC,5.0,226082.0,38.0,53.0,24.0,N,77.0,0.0,33.0,W,,,3000226082.0,226082.0,,,N,Non-Directional,,,,3000875725.0,875725.0,MO,,100.0,,2222.0,,MHz.,,3001455033.0,1455033.0,8M00D7W,
256490,3000107295,ELS,WR9XPL,,3800133.0,Northrop Grumman Systems Corporation,NORTHROP GRUMMAN SYSTEMS CORPORATION,XT,Experimental Testing,Experimental,Experimental,03/03/2021 00:00:00,03/03/2021 14:03:23,,2021-03-03 14:03:23,E,Unknown,E,Expired,@,Unknown,B,Business,"DS LAW PLLC, 1629 K St NW Ste 300",Washington,DC,22066,,,David Siddall,outside counsel,,,,,,,,,,,,,,,Key West,MONROE,MONROE,FL,350.0,228361.0,24.0,33.0,22.0,N,81.0,45.0,34.0,W,,,3000228361.0,228361.0,,,N,Non-Directional,,,,3000882807.0,882807.0,FX,,125.0,,2260.0,,MHz.,,3001466052.0,1466052.0,10M0G1D,
264497,3000106748,ELS,WG9XHP,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,02/18/2021 00:00:00,08/18/2021 00:00:00,,2021-02-10 14:06:59,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1 Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,,,,,,227009.0,,,,N,,,,W,,,3000227009.0,227009.0,,,N,Non-Directional,,,,3000879470.0,879470.0,MO,,9.4,,2232.5,,MHz.,0.00023,3001460815.0,1460815.0,4M14F1D,
264548,3000106832,ELS,WR9XNO,,8658098.0,Raytheon Company (Missiles and Defense - M),,XC,Experimental Contract,Experimental,Experimental,02/02/2021 00:00:00,05/31/2021 00:00:00,,2021-02-01 11:52:26,G,Unknown,A,Active,@,Unknown,B,Business,"Jim Ortega, 1151 E. Hermans Road, Bldg M02",Tucson,AZ,85756,,,Anne Cortez,Counsel,,,,,,,,,,,,,,,Eglin AFB,OKALOOSA,OKALOOSA,FL,110.0,227205.0,29.0,36.0,33.0,N,86.0,27.0,44.0,W,,,3000227205.0,227205.0,,,N,Non-Directional,,,,3000879966.0,879966.0,MO,,28.5,,2225.5,,MHz.,,3001461505.0,1461505.0,16M2F1D,
264550,3000106897,ELS,WR9XMY,,2147817.0,Broadcast Sports International,,XD,Experimental Developmental,Experimental,Experimental,06/10/2021 00:00:00,07/18/2021 00:00:00,,2021-02-08 09:27:18,G,Unknown,A,Active,@,Unknown,B,Business,"Matthew Butler, 7455 Race Road",Hanover,MD,21076,,,Matthew Butler,Frequency Coordinator,,,,,,,,,,,,,,,New Weston,,,OH,3.0,227364.0,40.0,19.0,9.0,N,84.0,38.0,3.0,W,,,3000227364.0,227364.0,,,N,Non-Directional,,,,3000880400.0,880400.0,MO,,250.0,,2260.0,2270.0,MHz.,,3001462006.0,1462006.0,8M00D7W,
264706,3000108296,ELS,WR9XVY,,3800133.0,Northrop Grumman Systems Corporation,NORTHROP GRUMMAN SYSTEMS CORPORATION,XT,Experimental Testing,Experimental,Experimental,04/28/2021 00:00:00,07/03/2021 00:00:00,,2021-04-19 10:42:33,G,Unknown,A,Active,@,Unknown,B,Business,"DS LAW PLLC, 1629 K St. NW Ste 300",Washington,DC,20006,,,David Tappe,Program Manager,,,,,,,,,,,,,,,White Sands,OTERO,OTERO,NM,75.0,231285.0,33.0,28.0,48.0,N,106.0,35.0,45.0,W,,,3000231285.0,231285.0,,,Y,Directional,,,,3000893105.0,893105.0,MO,,2.0,,2245.0,,MHz.,,3001481845.0,1481845.0,10M0F1D,
272476,3000101479,ELS,WK2XKX,,6843577.0,Insitu,,XC,Experimental Contract,Experimental,Experimental,03/11/2021 09:27:42,02/01/2022 00:00:00,,2021-03-11 09:27:42,G,Unknown,A,Active,C,Corporation,B,Business,"Ben Schreffler, 118 East Columbia River Way",Bingen,WA,98605,,,Joe Thorsheim,Spectrum Manager,,,,,,XX,,,,,,,,,Boardman,,,OR,1.0,213598.0,45.0,44.0,54.0,N,119.0,47.0,38.0,W,,,3000213598.0,213598.0,,,Y,Directional,,,,3000834870.0,834870.0,FX,,12.3,,2295.0,,MHz.,,3001382514.0,1382514.0,20M0D1D,
272982,3000106897,ELS,WR9XMY,,2147817.0,Broadcast Sports International,,XD,Experimental Developmental,Experimental,Experimental,06/10/2021 00:00:00,07/18/2021 00:00:00,,2021-02-08 09:27:18,G,Unknown,A,Active,@,Unknown,B,Business,"Matthew Butler, 7455 Race Road",Hanover,MD,21076,,,Matthew Butler,Frequency Coordinator,,,,,,,,,,,,,,,Indianapolis,,,IN,3.0,227365.0,39.0,49.0,19.0,N,86.0,20.0,27.0,W,,,3000227365.0,227365.0,,,N,Non-Directional,,,,3000880405.0,880405.0,MO,,250.0,,2220.0,2230.0,MHz.,,3001462011.0,1462011.0,8M00D7W,
273088,3000108163,ELS,WR9XUM,,3865771.0,"3G Wireless, LLC.",,XD,Experimental Developmental,Experimental,Experimental,04/30/2021 00:00:00,09/20/2021 00:00:00,,2021-04-08 14:29:34,G,Unknown,A,Active,@,Unknown,B,Business,"Greg Robinson, 501 McCormick Drive STE. B",Glen Burnie,MD,21061,,,Stephen Tobias,Frequency Coordinator,,,,,,,,,,,,,,,Salinas,MONTEREY,MONTEREY,CA,3.6,230830.0,36.0,35.0,3.0,N,121.0,45.0,13.0,W,,,3000230830.0,230830.0,,,N,Non-Directional,,,,3000890555.0,890555.0,MO,,100.0,,2272.0,2280.0,MHz.,0.002,3001478130.0,1478130.0,8M00D7W,
273268,3000106990,ELS,WG9XHP,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,02/28/2021 00:00:00,08/28/2021 00:00:00,,2021-02-23 16:20:59,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1 Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,,,,,,227606.0,,,,N,,,,W,,,3000227606.0,227606.0,,,N,Non-Directional,,,,3000881321.0,881321.0,MO,,9.4,,2232.5,,MHz.,0.00023,3001463394.0,1463394.0,4M14F1D,
280812,3000101479,ELS,WK2XKX,,6843577.0,Insitu,,XC,Experimental Contract,Experimental,Experimental,03/11/2021 09:27:42,02/01/2022 00:00:00,,2021-03-11 09:27:42,G,Unknown,A,Active,C,Corporation,B,Business,"Ben Schreffler, 118 East Columbia River Way",Bingen,WA,98605,,,Joe Thorsheim,Spectrum Manager,,,,,,XX,,,,,,,,,Boardman,,,OR,1.0,213598.0,45.0,44.0,54.0,N,119.0,47.0,38.0,W,,,3000213598.0,213598.0,,,Y,Directional,,,,3000834870.0,834870.0,FX,,12.3,,2295.0,,MHz.,,3001382512.0,1382512.0,5M00D1D,
281307,3000103186,ELS,WL2XEM,,12265823.0,"Aerospace Corporation, The",,XC,Experimental Contract,Experimental,Experimental,02/10/2021 08:36:48,10/31/2021 00:00:00,,2021-02-10 08:36:48,G,Unknown,A,Active,C,Corporation,B,Business,"David Hinkley (M2-241), 2310 E. El Segundo Blvd",El Segundo,CA,90245,,,david hinkley,PICOSAT Project Leader,David Hinkley (M2-241),2350 E. El Segundo Blvd,El Segundo,CA,90245,XX,,,,,,,,,Nongeostationary,,,SP,,219626.0,,,,,,,,,,,3000219626.0,219626.0,,,N,Non-Directional,,,R,3000857450.0,857450.0,MO,,7.5,,2280.0,,MHz.,0.016,3001422029.0,1422029.0,4M91G1D,
281420,3000108163,ELS,WR9XUM,,3865771.0,"3G Wireless, LLC.",,XD,Experimental Developmental,Experimental,Experimental,04/30/2021 00:00:00,09/20/2021 00:00:00,,2021-04-08 14:29:34,G,Unknown,A,Active,@,Unknown,B,Business,"Greg Robinson, 501 McCormick Drive STE. B",Glen Burnie,MD,21061,,,Stephen Tobias,Frequency Coordinator,,,,,,,,,,,,,,,Braselton,HALL,HALL,GA,4.1,230831.0,34.0,8.0,48.0,N,83.0,49.0,4.0,W,,,3000230831.0,230831.0,,,N,Non-Directional,,,,3000890560.0,890560.0,MO,,100.0,,2292.0,2300.0,MHz.,0.002,3001478135.0,1478135.0,8M00D7W,
281625,3000107109,ELS,WR9XQG,,24940371.0,"Blue Origin Texas, LLC",,XT,Experimental Testing,Experimental,Experimental,05/01/2021 00:00:00,07/02/2021 00:00:00,,2021-02-22 13:51:42,G,Unknown,A,Active,@,Unknown,B,Business,"Charles Manry, 35961 Hwy 54",Van Horn,TX,79855,,,Charles Manry,FCC Operations Coordinator,Charles Manry,35961 Hwy 54,Van Horn,TX,79855,XX,,,,,,,,,Van Horn,CULBERSON,CULBERSON,TX,8.4,227900.0,31.0,27.0,6.0,N,104.0,45.0,46.0,W,,,3000227900.0,227900.0,,,N,Non-Directional,,,,3000881937.0,881937.0,MO,,5.0,,2202.0,,MHz.,,3001464612.0,1464612.0,4M00G1D,
289854,3000106878,ELS,WR9XQT,,6843577.0,Insitu,,XT,Experimental Testing,Experimental,Experimental,02/25/2021 00:00:00,02/25/2021 11:21:40,,2021-02-25 11:21:40,E,Unknown,E,Expired,C,Corporation,B,Business,"Ben Schreffler, 118 East Columbia River Way",Bingen,WA,98605,,,Allen Lindsay,Frequency Manager,Ben Schreffler,118 East Columbia River Way,Bingen,WA,98605,XX,,,,,,,,,Fort Bragg,CUMBERLAND,CUMBERLAND,NC,2.0,227290.0,35.0,15.0,7.0,N,79.0,21.0,30.0,W,,,3000227290.0,227290.0,,,N,Non-Directional,,,,3000880200.0,880200.0,FX,,2.0,,2221.0,2258.0,MHz.,,3001461794.0,1461794.0,9M58G1D,
289855,3000106897,ELS,WR9XMY,,2147817.0,Broadcast Sports International,,XD,Experimental Developmental,Experimental,Experimental,06/10/2021 00:00:00,07/18/2021 00:00:00,,2021-02-08 09:27:18,G,Unknown,A,Active,@,Unknown,B,Business,"Matthew Butler, 7455 Race Road",Hanover,MD,21076,,,Matthew Butler,Frequency Coordinator,,,,,,,,,,,,,,,New Weston,,,OH,3.0,227364.0,40.0,19.0,9.0,N,84.0,38.0,3.0,W,,,3000227364.0,227364.0,,,N,Non-Directional,,,,3000880393.0,880393.0,MO,,250.0,,2230.0,2240.0,MHz.,,3001461999.0,1461999.0,8M00D7W,
289903,3000107916,ELS,WR9XTH,,3865771.0,"3G Wireless, LLC.",,XD,Experimental Developmental,Experimental,Experimental,04/01/2021 00:00:00,03/26/2021 14:16:01,,2021-03-26 14:16:01,E,Unknown,E,Expired,@,Unknown,B,Business,"Greg Robinson, 501 McCormick Drive STE. B",Glen Burnie,MD,21061,,,Stephen Tobias,Frequency Coordinator,,,,,,,,,,,,,,,Atlanta,FULTON,FULTON,GA,1.0,230057.0,33.0,53.0,24.0,N,84.0,28.0,4.0,W,,,3000230057.0,230057.0,,,N,Non-Directional,,,,3000887847.0,887847.0,MO,,100.0,,2272.0,2280.0,MHz.,0.002,3001474512.0,1474512.0,8M00D7W,
289985,3000108163,ELS,WR9XUM,,3865771.0,"3G Wireless, LLC.",,XD,Experimental Developmental,Experimental,Experimental,04/30/2021 00:00:00,09/20/2021 00:00:00,,2021-04-08 14:29:34,G,Unknown,A,Active,@,Unknown,B,Business,"Greg Robinson, 501 McCormick Drive STE. B",Glen Burnie,MD,21061,,,Stephen Tobias,Frequency Coordinator,,,,,,,,,,,,,,,Shelton,MASON,MASON,WA,4.0,230834.0,47.0,15.0,20.0,N,123.0,11.0,25.0,W,,,3000230834.0,230834.0,,,N,Non-Directional,,,,3000890569.0,890569.0,MO,,100.0,,2252.0,2260.0,MHz.,0.002,3001478144.0,1478144.0,8M00D7W,
289990,3000104036,ELS,WJ2XNZ,,28285377.0,Space Explorations Technologies,,XC,Experimental Contract,Experimental,Experimental,02/10/2021 00:00:00,10/01/2022 00:00:00,,2021-02-10 17:11:17,G,Unknown,A,Active,C,Corporation,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,,,,,,XX,,,,,,,,,Cape Canaveral AFS,BREVARD,BREVARD,FL,0.5,220750.0,28.0,29.0,9.0,N,80.0,32.0,40.0,W,,,3000220750.0,220750.0,,,N,Non-Directional,,,,3000860904.0,860904.0,MO,,77.0,,2287.5,,MHz.,0.001,3001427376.0,1427376.0,4M80G1D,
290234,3000107251,ELS,WF9XGI,,28285377.0,Space Exploration Technologies Corp.,,XT,Experimental Testing,Experimental,Experimental,03/30/2021 00:00:00,09/30/2021 00:00:00,,2021-03-08 18:38:06,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1 Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,Cape Canaveral,BREVARD,BREVARD,FL,,228286.0,28.0,36.0,30.0,N,80.0,36.0,15.0,W,,,3000228286.0,228286.0,,,Y,Directional,,,,3000882644.0,882644.0,MO,,193.0,,2203.2,,MHz.,0.001,3001465768.0,1465768.0,4M15G1D,
290248,3000107361,ELS,WG9XHP,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,03/18/2021 00:00:00,09/18/2021 00:00:00,,2021-03-09 16:20:47,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1 Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,,,,,,228537.0,,,,N,,,,W,,,3000228537.0,228537.0,,,N,Non-Directional,,,,3000883217.0,883217.0,MO,,10.8,,2255.5,,MHz.,0.00023,3001467501.0,1467501.0,4M84F1D,
298148,3000106748,ELS,WG9XHP,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,02/18/2021 00:00:00,08/18/2021 00:00:00,,2021-02-10 14:06:59,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1 Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,,,,,,227009.0,,,,N,,,,W,,,3000227009.0,227009.0,,,N,Non-Directional,,,,3000879471.0,879471.0,MO,,9.6,,2272.5,,MHz.,0.00023,3001460816.0,1460816.0,4M14F1D,
298179,3000106897,ELS,WR9XMY,,2147817.0,Broadcast Sports International,,XD,Experimental Developmental,Experimental,Experimental,06/10/2021 00:00:00,07/18/2021 00:00:00,,2021-02-08 09:27:18,G,Unknown,A,Active,@,Unknown,B,Business,"Matthew Butler, 7455 Race Road",Hanover,MD,21076,,,Matthew Butler,Frequency Coordinator,,,,,,,,,,,,,,,Slinger,,,WI,3.0,227366.0,43.0,20.0,26.0,N,88.0,16.0,42.0,W,,,3000227366.0,227366.0,,,N,Non-Directional,,,,3000880414.0,880414.0,MO,,250.0,,2230.0,2240.0,MHz.,,3001462020.0,1462020.0,8M00D7W,
298197,3000107749,ELS,WG9XHP,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,04/05/2021 00:00:00,10/05/2021 00:00:00,,2021-03-24 17:27:56,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1 Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,,,,,,229459.0,,,,N,,,,W,,,3000229459.0,229459.0,,,N,Non-Directional,,,,3000885900.0,885900.0,MO,,9.4,,2232.5,,MHz.,0.00023,3001471850.0,1471850.0,4M14F1D,
298281,3000104036,ELS,WJ2XNZ,,28285377.0,Space Explorations Technologies,,XC,Experimental Contract,Experimental,Experimental,02/10/2021 00:00:00,10/01/2022 00:00:00,,2021-02-10 17:11:17,G,Unknown,A,Active,C,Corporation,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,,,,,,XX,,,,,,,,,Cape Canaveral AFS,BREVARD,BREVARD,FL,0.1,220662.0,28.0,32.0,37.0,N,80.0,35.0,25.0,W,,,3000220662.0,220662.0,,,N,Non-Directional,,,,3000860641.0,860641.0,MO,,77.0,,2216.0,,MHz.,0.001,3001427060.0,1427060.0,4M65F1D,
298482,3000106268,ELS,WG9XHP,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,01/25/2021 00:00:00,07/25/2021 00:00:00,,2021-01-22 17:04:06,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1 Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,,,,,,225811.0,,,,N,,,,W,,,3000225811.0,225811.0,,,N,Non-Directional,,,,3000874386.0,874386.0,MO,,9.4,,2232.5,,MHz.,0.00023,3001453408.0,1453408.0,4M14F1D,
298522,3000107167,ELS,WR9XPH,,8658098.0,Raytheon Company (Missiles and Defense - M),,XC,Experimental Contract,Experimental,Experimental,02/16/2021 00:00:00,05/31/2021 00:00:00,,2021-02-16 14:17:35,G,Unknown,A,Active,@,Unknown,B,Business,"Jim Ortega, 1151 E. Hermans Road, Bldg M02",Tucson,AZ,85756,,,Anne Cortez,Counsel,Jim Ortega,"1151 E. Hermans Road, Bldg M02",Tucson,AZ,85756,XX,,,,,,,,,Eglin AFB,OKALOOSA,OKALOOSA,FL,120.0,228091.0,29.0,36.0,33.0,N,86.0,27.0,44.0,W,,,3000228091.0,228091.0,,,N,Non-Directional,,,,3000882222.0,882222.0,MO,,28.5,,2225.5,,MHz.,,3001465162.0,1465162.0,16M2F1D,
306520,3000103669,ELS,WR9XTX,,29279783.0,Dartmouth College,,XR,Experimental Research,Experimental,Experimental,11/01/2021 00:00:00,05/01/2022 00:00:00,,2021-03-22 17:37:59,G,Unknown,A,Active,@,Unknown,B,Business,"Robyn Millan, 6127 Wilder Laboratory",Hanover,NH,03755,,,Robyn Millan,Professor,,,,,,,,,,,,,,,,,,,,219498.0,,,,N,,,,W,,,3000219498.0,219498.0,,,Y,Directional,,30.0,,3000857180.0,857180.0,MO,,2.2,,2202.0,,MHz.,0.001,3001421628.0,1421628.0,4M00F1D,
306650,3000104036,ELS,WJ2XNZ,,28285377.0,Space Explorations Technologies,,XC,Experimental Contract,Experimental,Experimental,02/10/2021 00:00:00,10/01/2022 00:00:00,,2021-02-10 17:11:17,G,Unknown,A,Active,C,Corporation,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,,,,,,XX,,,,,,,,,Hawthorne,LOS ANGELES,LOS ANGELES,CA,0.05,220659.0,33.0,55.0,14.0,N,118.0,19.0,41.0,W,,,3000220659.0,220659.0,,,N,Non-Directional,,,,3000860621.0,860621.0,MO,,77.0,,2287.5,,MHz.,0.001,3001427031.0,1427031.0,4M80G1D,
306656,3000108163,ELS,WR9XUM,,3865771.0,"3G Wireless, LLC.",,XD,Experimental Developmental,Experimental,Experimental,04/30/2021 00:00:00,09/20/2021 00:00:00,,2021-04-08 14:29:34,G,Unknown,A,Active,@,Unknown,B,Business,"Greg Robinson, 501 McCormick Drive STE. B",Glen Burnie,MD,21061,,,Stephen Tobias,Frequency Coordinator,,,,,,,,,,,,,,,Braselton,HALL,HALL,GA,4.1,230831.0,34.0,8.0,48.0,N,83.0,49.0,4.0,W,,,3000230831.0,230831.0,,,N,Non-Directional,,,,3000890558.0,890558.0,MO,,100.0,,2262.0,2270.0,MHz.,0.002,3001478133.0,1478133.0,8M00D7W,
