,LICENSE_ID,SOURCE_SYSTEM,CALLSIGN,FACILITY_ID,FRN,LIC_NAME,COMMON_NAME,RADIO_SERVICE_CODE,RADIO_SERVICE_DESC,ROLLUP_CATEGORY_CODE,ROLLUP_CATEGORY_DESC,GRANT_DATE,EXPIRED_DATE,CANCELLATION_DATE,LAST_ACTION_DATE,LIC_STATUS_CODE,LIC_STATUS_DESC,ROLLUP_STATUS_CODE,ROLLUP_STATUS_DESC,ENTITY_TYPE_CODE,ENTITY_TYPE_DESC,ROLLUP_ENTITY_CODE,ROLLUP_ENTITY_DESC,LIC_ADDRESS,LIC_CITY,LIC_STATE,LIC_ZIP_CODE,LIC_ATTENTION_LINE,CONTACT_COMPANY,CONTACT_NAME,CONTACT_TITLE,CONTACT_ADDRESS1,CONTACT_ADDRESS2,CONTACT_CITY,CONTACT_STATE,CONTACT_ZIP,CONTACT_COUNTRY,CONTACT_PHONE,CONTACT_FAX,CONTACT_EMAIL,MARKET_CODE,MARKET_DESC,CHANNEL_BLOCK,LOC_TYPE_CODE,LOC_TYPE_DESC,LOC_CITY,LOC_COUNTY_CODE,LOC_COUNTY_NAME,LOC_STATE,LOC_RADIUS_OP,LOC_SEQ_ID,LOC_LAT_DEG,LOC_LAT_MIN,LOC_LAT_SEC,LOC_LAT_DIR,LOC_LONG_DEG,LOC_LONG_MIN,LOC_LONG_SEC,LOC_LONG_DIR,HGT_STRUCTURE,ASR_NUM,ANTENNA_ID,ANT_SEQ_ID,ANT_MAKE,ANT_MODEL,ANT_TYPE_CODE,ANT_TYPE_DESC,AZIMUTH,BEAMWIDTH,POLARIZATION_CODE,FREQUENCY_ID,FREQ_SEQ_ID,FREQ_CLASS_STATION_CODE,FREQ_CLASS_STATION_DESC,POWER_ERP,POWER_OUTPUT,FREQUENCY_ASSIGNED,FREQUENCY_UPPER_BAND,UNIT_OF_MEASURE,TOLERANCE,EMISSION_ID,EMISSION_SEQ_ID,EMISSION_CODE,GROUND_ELEVATION
84785,3000072800,ELS,WK9XDU,,1821875.0,Georgia Institute of Technology,GEORGIA INSTITUTE OF TECHNOLOGY,XT,Experimental Testing,Experimental,Experimental,07/18/2016 00:00:00,07/15/2016 15:22:17,,2016-07-15 15:22:17,E,Unknown,E,Expired,@,Unknown,B,Business,"Joy Lupo, Office of Legal Affairs",Atlanta,GA,30332-0495,,,Alyssa Daya,Senior Research Scientist,,,,,,,,,,,,,,,Smyrna,COBB,COBB,GA,,134841.0,33.0,54.0,42.0,N,84.0,31.0,35.0,W,,,3000134841.0,134841.0,,,Y,Directional,,,,3000563335.0,563335.0,FX,,1.0,,8195.0,8315.0,MHz.,,3000915423.0,915423.0,4M00L7D,
84936,3000073138,ELS,WK9XCL,,19702307.0,"Comtech Systems, Inc.",,XT,Experimental Testing,Experimental,Experimental,10/24/2016 00:00:00,10/24/2016 09:59:27,,2016-10-24 09:59:27,E,Unknown,E,Expired,@,Unknown,B,Business,"Attn: Holland & Knight LLP, C/O Charlie , 800 17th Street, NW, Suite 1100",Washington,DC,20006,,,Charles Naftalin,FCC Legal Counsel to Applicant,,,,,,,,,,,,,,,Orlando,ORANGE,ORANGE,FL,100.0,135718.0,28.0,26.0,57.0,N,81.0,23.0,1.0,W,,,3000135718.0,135718.0,,,Y,Directional,,1.4,,3000560006.0,560006.0,MO,,800.0,,8325.0,,MHz.,0.001,3000910647.0,910647.0,25M0G1D,
87193,3000098079,ELS,WH2XJA,,8658098.0,Raytheon Company,,XC,Experimental Contract,Experimental,Experimental,01/22/2020 14:19:07,01/22/2020 14:19:07,,2020-01-22 14:19:07,E,Unknown,E,Expired,@,Unknown,B,Business,"Thomas A. Voltero, Jr., Senior Counsel, 870 Winter Street",Waltham,MA,02451,,,Anne Cortez,Counsel,Ernest Gossmann,1151 E. Hermans Road,Tucson,AZ,85756,XX,,,,,,,,,Tucson,PIMA,PIMA,AZ,,204391.0,32.0,6.0,23.0,N,110.0,56.0,48.0,W,,,3000204391.0,204391.0,,,N,Non-Directional,,,,3000808192.0,808192.0,FX,,13.0,,8310.0,8355.0,MHz.,,3001337842.0,1337842.0,200HP0N,
87323,3000099407,ELS,WK2XZD,,28332583.0,XTAR LLC,,XC,Experimental Contract,Experimental,Experimental,06/22/2020 09:02:01,01/01/2024 00:00:00,,2020-06-22 09:02:01,G,Unknown,A,Active,C,Corporation,B,Business,"Todd C Dudley, 43777 Central Station Dr, Ste 360",Ashburn,VA,20147,,,Todd Dudley,"Director, Navy and Maritime Pr",,,,,,,,,,,,,,,ST PETERSBURG,PINELLAS,PINELLAS,FL,,207516.0,27.0,52.0,27.0,N,82.0,38.0,53.0,W,,,3000207516.0,207516.0,,,Y,Directional,,0.98,R,3000834667.0,834667.0,FX,,6.92,,8340.25,8341.6,MHz.,0.0,3001382175.0,1382175.0,1M00G1D,
87739,3000102104,ELS,WQ9XNV,,5564471.0,The Johns Hopkins University Applied Physics Laboratory (JHU,,XT,Experimental Testing,Experimental,Experimental,08/01/2020 00:00:00,05/27/2020 11:34:15,,2020-05-27 11:34:15,E,Unknown,E,Expired,@,Unknown,B,Business,"Frank Marcotte, 11100 Johns Hopkins Road",LAUREL,MD,20723-6009,,,Joseph Sluz,Engineer,,,,,,,,,,,,,,,College Park,,,MD,0.5,215403.0,38.0,58.0,27.0,N,76.0,55.0,16.0,W,,,3000215403.0,215403.0,,,N,Non-Directional,,,,3000842601.0,842601.0,FX,,4.0,,8300.0,,MHz.,0.01,3001398242.0,1398242.0,50M0Q3N,
93398,3000075346,ELS,WK9XDU,,1821875.0,Georgia Institute of Technology,GEORGIA INSTITUTE OF TECHNOLOGY,XT,Experimental Testing,Experimental,Experimental,11/30/2016 00:00:00,11/28/2016 10:26:48,,2016-11-28 10:26:48,E,Unknown,E,Expired,@,Unknown,B,Business,"Joy Lupo, Office of Legal Affairs",Atlanta,GA,30332-0495,,,Alyssa Daya,Senior Research Scientist,Joy Lupo,Office of Legal Affairs,Atlanta,GA,30332-0495,XX,,,,,,,,,Smyrna,COBB,COBB,GA,,141716.0,33.0,54.0,42.0,N,84.0,31.0,35.0,W,,,3000141716.0,141716.0,,,Y,Directional,,,,3000581583.0,581583.0,FX,,1.0,,8195.0,8315.0,MHz.,,3000951224.0,951224.0,4M00L7D,
94874,3000086739,ELS,WN9XAZ,,2149359.0,Lockheed Martin Corporation,,XT,Experimental Testing,Experimental,Experimental,07/30/2018 00:00:00,07/20/2018 11:50:31,,2018-07-20 11:50:31,E,Unknown,E,Expired,@,Unknown,B,Business,"Ryan N. Terry, 2121 Crystal Drive, Suite 100",Arlington,VA,22202,,,Ryan Terry,"Director, Regulatory Licensing",,,,,,,,,,,,,,,Buckeye,MARICOPA,MARICOPA,AZ,,172637.0,,,,N,,,,W,,,3000172637.0,172637.0,,,N,Non-Directional,,,,3000697114.0,697114.0,FX,,250.0,,8050.0,,MHz.,0.0003,3001159699.0,1159699.0,125MG1D,
95856,3000105444,ELS,WH2XCX,,18379230.0,Laurel Technologies Partnership,,XD,Experimental Developmental,Experimental,Experimental,11/01/2020 00:00:00,11/01/2022 00:00:00,,2020-10-29 16:57:37,G,Unknown,A,Active,P,Partnership,B,Business,"Jim Kijesky, 6200 118th Ave. N",Largo,FL,33773,,,Joe Natalino,Lead Project Engineer,Jim Kijesky,6200 118th Ave. N,Largo,FL,33773,XX,,,,,,,,,Largo,,,FL,5.0,223624.0,27.0,52.0,41.0,N,82.0,43.0,18.0,W,,,3000223624.0,223624.0,,,Y,Directional,,,,3000869051.0,869051.0,MO,,16.0,,8108.0,8134.5,MHz.,,3001441890.0,1441890.0,6M00G7W,
102989,3000088550,ELS,WH2XJA,,8658098.0,Raytheon Missile Systems,,XC,Experimental Contract,Experimental,Experimental,10/01/2018 00:00:00,06/10/2019 10:50:13,,2019-06-10 10:50:13,E,Unknown,E,Expired,C,Corporation,B,Business,"Ernest Gossmann, 1151 E. Hermans Road",Tucson,AZ,85756,,,Anne Cortez,Counsel,Ernest Gossmann,1151 E. Hermans Road,Tucson,AZ,85756,XX,,,,,,,,,Tucson,PIMA,PIMA,AZ,,177372.0,32.0,6.0,23.0,N,110.0,56.0,48.0,W,,,3000177372.0,177372.0,,,N,Non-Directional,,,,3000712573.0,712573.0,FX,,13.0,,8375.0,9000.0,MHz.,,3001182573.0,1182573.0,200HP0N,
104584,3000106136,ELS,WR9XMZ,,15145931.0,University of Massachusetts Lowell,,XT,Experimental Testing,Experimental,Experimental,01/26/2021 00:00:00,01/26/2021 09:42:27,,2021-01-26 09:42:27,E,Unknown,E,Expired,@,Unknown,B,Business,"Supriya Chakrabarti, 600 Suffolk St. Suite 315",Lowell,MA,01854,,,Michael L Miller,Deputy Principal Investigator,,,,,,,,,,,,,,,Lowell,,,MA,,226581.0,42.0,39.0,20.0,N,71.0,19.0,31.0,W,,,3000226581.0,226581.0,,,Y,Directional,,,,3000877213.0,877213.0,FX,,55.7,,8322.0,8378.0,MHz.,,3001457927.0,1457927.0,56M0G1D,
111273,3000089406,ELS,WJ2XDP,,26448324.0,University of North Carolina at Wilmington Center for Marine,,XT,Experimental Testing,Experimental,Experimental,12/07/2018 00:00:00,12/07/2018 14:04:57,,2018-12-07 14:04:57,E,Unknown,E,Expired,O,Other,O,Other,"Professor John M. Morrison, 5600 Marvin K Moss Ln",Wilmington,NC,28409,,,John M. Morrison,"Professor, Physics and Physica",Professor John M. Morrison,5600 Marvin K Moss Ln,Wilmington,NC,28409,XX,,,,,,,,,NONGEOSTATIONARY,,,SP,,179601.0,,,,N,,,,W,,,3000179601.0,179601.0,,,N,Non-Directional,,,,3000719338.0,719338.0,MO,,1.99,,8100.0,,MHz.,5.0,3001193889.0,1193889.0,90M0G1D,
112982,3000106136,ELS,WR9XMZ,,15145931.0,University of Massachusetts Lowell,,XT,Experimental Testing,Experimental,Experimental,01/26/2021 00:00:00,01/26/2021 09:42:27,,2021-01-26 09:42:27,E,Unknown,E,Expired,@,Unknown,B,Business,"Supriya Chakrabarti, 600 Suffolk St. Suite 315",Lowell,MA,01854,,,Michael L Miller,Deputy Principal Investigator,,,,,,,,,,,,,,,Westford,,,MA,,226582.0,42.0,37.0,23.0,N,71.0,29.0,17.0,W,,,3000226582.0,226582.0,,,Y,Directional,,,,3000877220.0,877220.0,FX,,55.7,,8322.0,8378.0,MHz.,,3001457931.0,1457931.0,56M0G1D,
117648,3000066693,ELS,WH2XWB,,19966464.0,Space Exploration Technologies Corp.,,XT,Experimental Testing,Experimental,Experimental,07/22/2016 00:00:00,07/22/2016 11:54:16,,2016-07-22 11:54:16,E,Unknown,E,Expired,C,Corporation,B,Business,"David J. Den Herder, 1030 15th St NW, Suite 220",Washington,DC,20005,,,Steven Davis,Director of Advanced Projects,,,,,,,,,,,,,,,NONGEOSTATIONARY,,,SP,,117089.0,,,,N,,,,W,,,3000117089.0,117089.0,,,N,Non-Directional,,,T,3000493127.0,493127.0,MO,,19.3,,8027.5,8087.5,MHz.,0.001,3000804985.0,804985.0,11M6G1D,
118102,3000075840,ELS,WI2XTA,,26043968.0,Space Exploration Technologies Corp.,,XT,Experimental Testing,Experimental,Experimental,11/16/2017 00:00:00,11/16/2017 12:01:34,,2017-11-16 12:01:34,E,Unknown,E,Expired,C,Corporation,B,Business,"Patricia Cooper, 1030 15th St NW, Suite 220",Washington,DC,20005,,,Christopher Wilkins,Engineer,,,,,,XX,,,,,,,,,NONGEOSTATIONARY,,,SP,,143298.0,,,,N,,,,W,,,3000143298.0,143298.0,,,N,Non-Directional,,,T,3000635536.0,635536.0,MO,,7.72,,8027.5,8087.5,MHz.,0.001,3001046561.0,1046561.0,1M16G1D,
120201,3000086739,ELS,WN9XAZ,,2149359.0,Lockheed Martin Corporation,,XT,Experimental Testing,Experimental,Experimental,07/30/2018 00:00:00,07/20/2018 11:50:31,,2018-07-20 11:50:31,E,Unknown,E,Expired,@,Unknown,B,Business,"Ryan N. Terry, 2121 Crystal Drive, Suite 100",Arlington,VA,22202,,,Ryan Terry,"Director, Regulatory Licensing",,,,,,,,,,,,,,,Buckeye,MARICOPA,MARICOPA,AZ,,172637.0,,,,N,,,,W,,,3000172637.0,172637.0,,,N,Non-Directional,,,,3000697114.0,697114.0,FX,,250.0,,8050.0,,MHz.,0.0003,3001159698.0,1159698.0,125MF1D,
135712,3000071021,ELS,WH2XPT,,23079916.0,"BlackSky Global, LLC",,XT,Experimental Testing,Experimental,Experimental,04/11/2016 14:53:56,04/11/2016 14:53:56,,2016-04-11 14:53:56,E,Unknown,E,Expired,C,Corporation,B,Business,"Indra Hornsby, 1505 Westlake Ave N, Suite 600",Seattle,WA,98109,,,John Springmann,Chief Engineer,,,,,,XX,,,,,,,,,Nongeostationary,,,SP,,129723.0,,,,N,,,,W,,,3000129723.0,129723.0,,,Y,Directional,,,R,3000536994.0,536994.0,MO,,,,8080.0,,MHz.,,3000873606.0,873606.0,110MG1D,
137510,3000100553,ELS,WL2XAD,,26499889.0,Capella Space Corp.,,XD,Experimental Developmental,Experimental,Experimental,06/26/2020 09:17:41,07/01/2023 00:00:00,,2020-06-26 09:17:41,G,Unknown,A,Active,C,Corporation,B,Business,"Dan Connors, 575 7th St",San Francisco,CA,94103,,,Dan Connors,General Counsel,,,,,,XX,,,,,,,,,NONGEOSTATIONARY,,,SP,,213960.0,,,,N,,,,W,,,3000213960.0,213960.0,,,N,Non-Directional,,,R,3000836512.0,836512.0,MO,,1.7,,8027.0,,MHz.,,3001386070.0,1386070.0,1M40F1D,
143766,3000074440,ELS,WH2XJA,,8658098.0,Raytheon Missile Systems,,XC,Experimental Contract,Experimental,Experimental,10/01/2016 00:00:00,02/21/2017 09:57:46,,2017-02-21 09:57:46,E,Unknown,E,Expired,C,Corporation,B,Business,"Thomas J. Fagan, 1151 E. Hermans Road",Tucson,AZ,85756,,,Anne Cortez,Counsel,Thomas J. Fagan,1151 E. Hermans Road,Tucson,AZ,85756,XX,,,,,,,,,Tucson,PIMA,PIMA,AZ,,139123.0,32.0,6.0,23.0,N,110.0,56.0,48.0,W,,,3000139123.0,139123.0,,,N,Non-Directional,,,,3000572591.0,572591.0,FX,,13.0,,8375.0,9000.0,MHz.,,3000930994.0,930994.0,200HP0N,
143767,3000074440,ELS,WH2XJA,,8658098.0,Raytheon Missile Systems,,XC,Experimental Contract,Experimental,Experimental,10/01/2016 00:00:00,02/21/2017 09:57:46,,2017-02-21 09:57:46,E,Unknown,E,Expired,C,Corporation,B,Business,"Thomas J. Fagan, 1151 E. Hermans Road",Tucson,AZ,85756,,,Anne Cortez,Counsel,Thomas J. Fagan,1151 E. Hermans Road,Tucson,AZ,85756,XX,,,,,,,,,Tucson,PIMA,PIMA,AZ,,139123.0,32.0,6.0,23.0,N,110.0,56.0,48.0,W,,,3000139123.0,139123.0,,,N,Non-Directional,,,,3000572579.0,572579.0,FX,,13.0,,8310.0,8355.0,MHz.,,3000930982.0,930982.0,200HP0N,
145470,3000086739,ELS,WN9XAZ,,2149359.0,Lockheed Martin Corporation,,XT,Experimental Testing,Experimental,Experimental,07/30/2018 00:00:00,07/20/2018 11:50:31,,2018-07-20 11:50:31,E,Unknown,E,Expired,@,Unknown,B,Business,"Ryan N. Terry, 2121 Crystal Drive, Suite 100",Arlington,VA,22202,,,Ryan Terry,"Director, Regulatory Licensing",,,,,,,,,,,,,,,Buckeye,MARICOPA,MARICOPA,AZ,,172637.0,,,,N,,,,W,,,3000172637.0,172637.0,,,N,Non-Directional,,,,3000697117.0,697117.0,MO,,150.0,,8300.0,,MHz.,0.0003,3001159704.0,1159704.0,125MF1D,
145471,3000086739,ELS,WN9XAZ,,2149359.0,Lockheed Martin Corporation,,XT,Experimental Testing,Experimental,Experimental,07/30/2018 00:00:00,07/20/2018 11:50:31,,2018-07-20 11:50:31,E,Unknown,E,Expired,@,Unknown,B,Business,"Ryan N. Terry, 2121 Crystal Drive, Suite 100",Arlington,VA,22202,,,Ryan Terry,"Director, Regulatory Licensing",,,,,,,,,,,,,,,Buckeye,MARICOPA,MARICOPA,AZ,,172637.0,,,,N,,,,W,,,3000172637.0,172637.0,,,N,Non-Directional,,,,3000697115.0,697115.0,FX,,250.0,,8300.0,,MHz.,0.0003,3001159700.0,1159700.0,125MF1D,
146410,3000104197,ELS,WH2XJA,,8658098.0,Raytheon Company (Missiles & Defense - M),,XC,Experimental Contract,Experimental,Experimental,10/01/2020 00:00:00,05/30/2022 00:00:00,,2020-09-23 15:03:50,G,Unknown,A,Active,@,Unknown,B,Business,"Jim Ortega, 1151 E. Hermans Road, Bldg M02",Tucson,AZ,85756,,,Anne Cortez,Counsel,Jim Ortega,"1151 E. Hermans Road, Bldg M02",Tucson,AZ,85756,US,,,,,,,,,Tucson,PIMA,PIMA,AZ,,220976.0,32.0,6.0,23.0,N,110.0,56.0,48.0,W,,,3000220976.0,220976.0,,,N,Non-Directional,,,,3000861798.0,861798.0,FX,,13.0,,8310.0,8355.0,MHz.,,3001429450.0,1429450.0,200HP0N,
151330,3000069942,ELS,WI2XGM,,24657686.0,Systems & Technology Research,,XC,Experimental Contract,Experimental,Experimental,05/05/2016 00:00:00,05/05/2016 11:36:15,,2016-05-05 11:36:15,E,Unknown,E,Expired,P,Partnership,B,Business,"Laura Vertatschitsch, 600 W Cummings Park, Suite 6500",Woburn,MA,01801,,,Laura Vertatschitsch,Member of the Technical Staff,,,,,,XX,,,,,,,,,Plano,COLLIN,COLLIN,TX,5.0,126754.0,33.0,4.0,4.0,N,96.0,41.0,9.0,W,,,3000126754.0,126754.0,,,N,Non-Directional,,,,3000527654.0,527654.0,MO,,1.51,,8100.0,9000.0,MHz.,,3000860033.0,860033.0,800MW0N,
153674,3000088768,ELS,WH2XMD,,1583483.0,The Boeing Company,,XT,Experimental Testing,Experimental,Experimental,12/01/2018 00:00:00,12/14/2018 07:49:10,,2018-12-14 07:49:10,E,Unknown,E,Expired,C,Corporation,B,Business,Freq Mgt Svcs M/C: 2T-22,Seattle,WA,98124-2207,,,"Garcia, Jr. John E.",Spectrum Manager,Freq Mgt Svcs M/C: 2T-22,,Seattle,WA,98124-2207,XX,,,,,,,,,Germantown,,,MD,0.1,177994.0,39.0,12.0,7.0,N,77.0,15.0,46.0,W,,,3000177994.0,177994.0,,,N,Non-Directional,,,,3000714333.0,714333.0,FX,,1.0,,8100.0,,MHz.,,3001185448.0,1185448.0,10K0F0N,
154556,3000098079,ELS,WH2XJA,,8658098.0,Raytheon Company,,XC,Experimental Contract,Experimental,Experimental,01/22/2020 14:19:07,01/22/2020 14:19:07,,2020-01-22 14:19:07,E,Unknown,E,Expired,@,Unknown,B,Business,"Thomas A. Voltero, Jr., Senior Counsel, 870 Winter Street",Waltham,MA,02451,,,Anne Cortez,Counsel,Ernest Gossmann,1151 E. Hermans Road,Tucson,AZ,85756,XX,,,,,,,,,Tucson,PIMA,PIMA,AZ,,204391.0,32.0,6.0,23.0,N,110.0,56.0,48.0,W,,,3000204391.0,204391.0,,,N,Non-Directional,,,,3000808191.0,808191.0,FX,,13.0,,8143.0,8290.0,MHz.,,3001337841.0,1337841.0,200HP0N,
160675,3000074337,ELS,WH2XMD,,1583483.0,The Boeing Company,,XT,Experimental Testing,Experimental,Experimental,12/01/2016 00:00:00,10/03/2016 10:50:43,,2016-10-03 10:50:43,E,Unknown,E,Expired,C,Corporation,B,Business,Freq Mgt Svcs M/C: 2T-22,Seattle,WA,98124-2207,,,"Garcia, Jr. John E.",Spectrum Manager,Freq Mgt Svcs M/C: 2T-22,,Seattle,WA,98124-2207,XX,,,,,,,,,Germantown,,,MD,0.1,138905.0,39.0,12.0,7.0,N,77.0,15.0,46.0,W,,,3000138905.0,138905.0,,,N,Non-Directional,,,,3000571834.0,571834.0,FX,,1.0,,8100.0,,MHz.,,3000929597.0,929597.0,10K0F0N,
160925,3000075536,ELS,WE2XPM,,15493992.0,"General Dynamics-OTS, Inc.",,XT,Experimental Testing,Experimental,Experimental,02/01/2017 00:00:00,03/23/2017 11:17:58,,2017-03-23 11:17:58,E,Unknown,E,Expired,C,Corporation,B,Business,"Aaron Powell, 150 Johnston Road",Marion,VA,24354,,,Gerald Hicks,"Senior Supervisor,Radome Test",Aaron Powell,150 Johnston Road,Marion,VA,24354,XX,,,,,,,,,Marion,SMYTH,SMYTH,VA,,142345.0,36.0,50.0,4.0,N,81.0,30.0,24.0,W,,,3000142345.0,142345.0,,,Y,Directional,,,EFS,3000583672.0,583672.0,FX,,1800.0,,8145.0,8190.0,MHz.,,3000954878.0,954878.0,N0N,
161693,3000083290,ELS,WJ2XJE,,26499889.0,Capella Space Corporation,,XD,Experimental Developmental,Experimental,Experimental,08/31/2018 10:42:21,08/31/2018 10:42:21,,2018-08-31 10:42:21,E,Unknown,E,Expired,C,Corporation,B,Business,"Payam Banazadeh, 575 7th St",San Francisco,CA,94103,,,Ken Oyadomari,Communications Engineer,,,,,,XX,,,,,,,,,NONGEOSTATIONARY,,,SP,,163790.0,,,,N,,,,W,,,3000163790.0,163790.0,,,N,Non-Directional,,,R,3000659174.0,659174.0,MO,,2.9,,8027.0,,MHz.,,3001096375.0,1096375.0,1M00F1D,
163401,3000102104,ELS,WQ9XNV,,5564471.0,The Johns Hopkins University Applied Physics Laboratory (JHU,,XT,Experimental Testing,Experimental,Experimental,08/01/2020 00:00:00,05/27/2020 11:34:15,,2020-05-27 11:34:15,E,Unknown,E,Expired,@,Unknown,B,Business,"Frank Marcotte, 11100 Johns Hopkins Road",LAUREL,MD,20723-6009,,,Joseph Sluz,Engineer,,,,,,,,,,,,,,,College Park,,,MD,0.5,215401.0,38.0,58.0,27.0,N,76.0,55.0,16.0,W,,,3000215401.0,215401.0,,,N,Non-Directional,,,,3000842589.0,842589.0,MO,,4.0,,8300.0,,MHz.,0.01,3001398230.0,1398230.0,50M0Q3N,
168659,3000075840,ELS,WI2XTA,,26043968.0,Space Exploration Technologies Corp.,,XT,Experimental Testing,Experimental,Experimental,11/16/2017 00:00:00,11/16/2017 12:01:34,,2017-11-16 12:01:34,E,Unknown,E,Expired,C,Corporation,B,Business,"Patricia Cooper, 1030 15th St NW, Suite 220",Washington,DC,20005,,,Christopher Wilkins,Engineer,,,,,,XX,,,,,,,,,NONGEOSTATIONARY,,,SP,,143298.0,,,,N,,,,W,,,3000143298.0,143298.0,,,N,Non-Directional,,,T,3000635537.0,635537.0,MO,,19.3,,8027.5,8087.5,MHz.,0.001,3001046564.0,1046564.0,2M90G1D,
171496,3000099407,ELS,WK2XZD,,28332583.0,XTAR LLC,,XC,Experimental Contract,Experimental,Experimental,06/22/2020 09:02:01,01/01/2024 00:00:00,,2020-06-22 09:02:01,G,Unknown,A,Active,C,Corporation,B,Business,"Todd C Dudley, 43777 Central Station Dr, Ste 360",Ashburn,VA,20147,,,Todd Dudley,"Director, Navy and Maritime Pr",,,,,,,,,,,,,,,Chapmanville,,,WV,1450.0,207519.0,38.0,0.0,0.0,N,82.0,0.0,0.0,W,,,3000207519.0,207519.0,,,Y,Directional,,4.0,R,3000834670.0,834670.0,MO,,1.2,,8342.095,8342.395,MHz.,0.0,3001382180.0,1382180.0,220KG1D,
176455,3000070104,ELS,WF2XQA,,1583483.0,The Boeing Company,,XT,Experimental Testing,Experimental,Experimental,04/01/2016 00:00:00,04/06/2016 09:15:28,,2016-04-06 09:15:28,E,Unknown,E,Expired,C,Corporation,B,Business,Freq Mgt Svcs  M/C: 2T-22,Seattle,WA,98124-2207,,,Brian Gilman,Frequency Manager,Freq Mgt Svcs  M/C: 2T-22,,Seattle,WA,98124-2207,XX,,,,,,,,,Everett,SNOHOMISH,SNOHOMISH,WA,,127232.0,47.0,55.0,16.0,N,122.0,16.0,42.0,W,,,3000127232.0,127232.0,,,Y,Directional,,,,3000529149.0,529149.0,FX,,10.0,,8185.0,8272.0,MHz.,,3000862354.0,862354.0,N0N,
177412,3000073138,ELS,WK9XCL,,19702307.0,"Comtech Systems, Inc.",,XT,Experimental Testing,Experimental,Experimental,10/24/2016 00:00:00,10/24/2016 09:59:27,,2016-10-24 09:59:27,E,Unknown,E,Expired,@,Unknown,B,Business,"Attn: Holland & Knight LLP, C/O Charlie , 800 17th Street, NW, Suite 1100",Washington,DC,20006,,,Charles Naftalin,FCC Legal Counsel to Applicant,,,,,,,,,,,,,,,Orlando,ORANGE,ORANGE,FL,100.0,135718.0,28.0,26.0,57.0,N,81.0,23.0,1.0,W,,,3000135718.0,135718.0,,,Y,Directional,,1.4,,3000560005.0,560005.0,MO,,800.0,,8225.0,,MHz.,0.001,3000910646.0,910646.0,25M0G1D,
185742,3000074082,ELS,WJ9XOG,,18314054.0,University of Oklahoma,,XT,Experimental Testing,Experimental,Experimental,08/16/2016 00:00:00,09/06/2016 14:38:37,,2016-09-06 14:38:37,E,Unknown,E,Expired,@,Unknown,B,Business,"FCC Liaison, 3190 Monitor Avenue",Norman,OK,73019,,,Nathan Goodman,Director of Research,FCC Liaison,3190 Monitor Avenue,Norman,OK,73019,XX,,,,,,,,,Lawton,COMANCHE,COMANCHE,OK,,138143.0,34.0,44.0,43.0,N,98.0,31.0,55.0,W,,,3000138143.0,138143.0,,,N,Non-Directional,,,,3000569764.0,569764.0,FX,,150.0,,8200.0,8400.0,MHz.,,3000926819.0,926819.0,200MQ3N,
186632,3000082050,ELS,WE2XPM,,26988261.0,"General Dynamics Mission Systems, Inc.",,XT,Experimental Testing,Experimental,Experimental,11/21/2017 00:00:00,02/01/2022 00:00:00,,2017-11-21 09:56:05,G,Unknown,A,Active,C,Corporation,B,Business,"Douglas Cox, 12450 Fair Lakes Circle",Fairfax,VA,22033,,,Gerald Hicks,"Senior Supervisor,Radome Test",Aaron Powell,150 Johnston Road,Marion,VA,24354,XX,,,,,,,,,Marion,SMYTH,SMYTH,VA,,160518.0,36.0,50.0,4.0,N,81.0,30.0,24.0,W,,,3000160518.0,160518.0,,,Y,Directional,,,,3000650023.0,650023.0,FX,,1800.0,,8270.0,8310.0,MHz.,,3001075500.0,1075500.0,N0N,
187741,3000097218,ELS,WH2XMD,,1583483.0,The Boeing Company,,XT,Experimental Testing,Experimental,Experimental,01/01/2020 00:00:00,01/01/2022 00:00:00,,2020-02-05 10:53:45,G,Unknown,A,Active,C,Corporation,B,Business,Freq Mgt Svcs M/C: 2T-22,Seattle,WA,98124-2207,,,"Garcia, Jr. John E.",Spectrum Manager,Freq Mgt Svcs M/C: 2T-22,,Seattle,WA,98124-2207,XX,,,,,,,,,Thurmond,,,MD,0.1,202161.0,39.0,32.0,41.0,N,77.0,22.0,16.0,W,,,3000202161.0,202161.0,,,N,Non-Directional,,,,3000799980.0,799980.0,FX,,1.0,,8100.0,,MHz.,,3001324322.0,1324322.0,10K0F0N,
188515,3000103419,ELS,WQ9XZJ,,24920977.0,Microsoft Infrastructure Group LLC,,XT,Experimental Testing,Experimental,Experimental,09/02/2020 00:00:00,09/03/2020 12:55:47,,2020-09-03 12:55:47,E,Unknown,E,Expired,@,Unknown,B,Business,"Mr. Gunnar Halley, One Microsoft Way",Redmond,WA,98052,,,Gunnar Halley,Assistant General Counsel,,,,,,,,,,,,,,,Quincy (Receive-Only,,,WA,,221378.0,47.0,14.0,22.0,N,119.0,53.0,8.0,W,,,3000221378.0,221378.0,,,Y,Directional,,,,3000862762.0,862762.0,FX,,30.56,,8155.0,8285.0,MHz.,,3001431563.0,1431563.0,130MG7D,
